claveempleado,dia,horario,idasignatura,idgrado,asignaturalab,seccion,semestre,nombre_materia,
2943,4,15,45,3,0,20,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,4,16,45,3,0,20,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,5,3,45,3,0,3,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,5,4,45,3,0,3,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,5,13,45,3,0,20,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,5,14,45,3,0,20,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,5,15,45,3,0,16,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2943,5,16,45,3,0,16,5,"Problemas Políticos, Sociales y Económicos del México Contemporáneo",asignaturas
2961,1,1,10,1,0,2,1,Matemáticas 2,asignaturas
2961,1,2,10,1,0,2,1,Matemáticas 2,asignaturas
2961,2,7,10,1,0,2,1,Matemáticas 2,asignaturas
2961,2,8,10,1,0,2,1,Matemáticas 2,asignaturas
2961,4,1,10,1,0,2,1,Matemáticas 2,asignaturas
2961,4,2,10,1,0,2,1,Matemáticas 2,asignaturas
3628,1,9,60,3,78,12,5,Anatomía 2,asignaturas
3628,1,10,60,3,78,12,5,Anatomía 2,asignaturas
3628,1,11,60,3,78,13,5,Anatomía 2,asignaturas
3628,1,12,60,3,78,13,5,Anatomía 2,asignaturas
3628,1,13,60,3,78,10,5,Anatomía 2,asignaturas
3628,1,14,60,3,78,10,5,Anatomía 2,asignaturas
3628,2,13,60,3,78,12,5,Anatomía 2,asignaturas
3628,2,14,60,3,78,12,5,Anatomía 2,asignaturas
3628,2,15,60,3,78,14,5,Anatomía 2,asignaturas
3628,2,16,60,3,78,14,5,Anatomía 2,asignaturas
3628,3,9,60,3,78,14,5,Anatomía 2,asignaturas
3628,3,10,60,3,78,14,5,Anatomía 2,asignaturas
3628,3,11,60,3,78,16,5,Anatomía 2,asignaturas
3628,3,12,60,3,78,16,5,Anatomía 2,asignaturas
3628,3,13,60,3,78,10,5,Anatomía 2,asignaturas
3628,3,14,60,3,78,10,5,Anatomía 2,asignaturas
3628,4,9,60,3,78,17,5,Anatomía 2,asignaturas
3628,4,10,60,3,78,17,5,Anatomía 2,asignaturas
3628,4,11,60,3,78,16,5,Anatomía 2,asignaturas
3628,4,12,60,3,78,16,5,Anatomía 2,asignaturas
3628,4,13,60,3,78,15,5,Anatomía 2,asignaturas
3628,4,14,60,3,78,15,5,Anatomía 2,asignaturas
3628,5,11,60,3,78,17,5,Anatomía 2,asignaturas
3628,5,12,60,3,78,17,5,Anatomía 2,asignaturas
3628,5,13,60,3,78,13,5,Anatomía 2,asignaturas
3628,5,14,60,3,78,13,5,Anatomía 2,asignaturas
3628,5,15,60,3,78,15,5,Anatomía 2,asignaturas
3628,5,16,60,3,78,15,5,Anatomía 2,asignaturas
3908,1,9,29,2,0,14,3,Análisis Literario 2,asignaturas
3908,1,10,29,2,0,14,3,Análisis Literario 2,asignaturas
3908,1,11,63,3,0,18,5,Historia del Arte,asignaturas
3908,1,12,63,3,0,18,5,Historia del Arte,asignaturas
3908,1,13,29,2,0,12,3,Análisis Literario 2,asignaturas
3908,1,14,29,2,0,12,3,Análisis Literario 2,asignaturas
3908,1,15,29,2,0,20,3,Análisis Literario 2,asignaturas
3908,1,16,29,2,0,20,3,Análisis Literario 2,asignaturas
3908,2,11,29,2,0,12,3,Análisis Literario 2,asignaturas
3908,2,12,29,2,0,12,3,Análisis Literario 2,asignaturas
3908,2,13,29,2,0,20,3,Análisis Literario 2,asignaturas
3908,2,14,29,2,0,20,3,Análisis Literario 2,asignaturas
3908,2,15,29,2,0,22,3,Análisis Literario 2,asignaturas
3908,2,16,29,2,0,22,3,Análisis Literario 2,asignaturas
3908,3,11,63,3,0,18,5,Historia del Arte,asignaturas
3908,3,12,63,3,0,18,5,Historia del Arte,asignaturas
3908,3,13,29,2,0,14,3,Análisis Literario 2,asignaturas
3908,3,14,29,2,0,14,3,Análisis Literario 2,asignaturas
3908,3,15,29,2,0,22,3,Análisis Literario 2,asignaturas
3908,3,16,29,2,0,22,3,Análisis Literario 2,asignaturas
3908,4,11,29,2,0,9,3,Análisis Literario 2,asignaturas
3908,4,12,29,2,0,9,3,Análisis Literario 2,asignaturas
3908,4,13,29,2,0,21,3,Análisis Literario 2,asignaturas
3908,4,14,29,2,0,21,3,Análisis Literario 2,asignaturas
3908,4,15,63,3,0,11,5,Historia del Arte,asignaturas
3908,4,16,63,3,0,11,5,Historia del Arte,asignaturas
3908,5,11,29,2,0,9,3,Análisis Literario 2,asignaturas
3908,5,12,29,2,0,9,3,Análisis Literario 2,asignaturas
3908,5,13,29,2,0,21,3,Análisis Literario 2,asignaturas
3908,5,14,29,2,0,21,3,Análisis Literario 2,asignaturas
3908,5,15,63,3,0,11,5,Historia del Arte,asignaturas
3908,5,16,63,3,0,11,5,Historia del Arte,asignaturas
3938,1,1,10,1,0,23,1,Matemáticas 2,asignaturas
3938,1,2,10,1,0,23,1,Matemáticas 2,asignaturas
3938,1,5,10,1,0,6,1,Matemáticas 2,asignaturas
3938,1,6,10,1,0,6,1,Matemáticas 2,asignaturas
3938,1,11,34,2,76,21,3,Física 2,asignaturas
3938,1,12,34,2,76,21,3,Física 2,asignaturas
3938,2,1,10,1,0,25,1,Matemáticas 2,asignaturas
3938,2,2,10,1,0,25,1,Matemáticas 2,asignaturas
3938,2,3,10,1,0,17,1,Matemáticas 2,asignaturas
3938,2,4,10,1,0,17,1,Matemáticas 2,asignaturas
3938,2,7,10,1,0,20,1,Matemáticas 2,asignaturas
3938,2,8,10,1,0,20,1,Matemáticas 2,asignaturas
3938,2,9,34,2,76,21,3,Física 2,asignaturas
3938,2,10,34,2,76,21,3,Física 2,asignaturas
3938,2,11,34,2,76,5,3,Física 2,asignaturas
3938,2,12,34,2,76,5,3,Física 2,asignaturas
3938,3,1,10,1,0,6,1,Matemáticas 2,asignaturas
3938,3,2,10,1,0,6,1,Matemáticas 2,asignaturas
3938,3,3,10,1,0,20,1,Matemáticas 2,asignaturas
3938,3,4,10,1,0,20,1,Matemáticas 2,asignaturas
3938,3,7,10,1,0,25,1,Matemáticas 2,asignaturas
3938,3,8,10,1,0,25,1,Matemáticas 2,asignaturas
3938,3,15,34,2,76,21,3,Física 2,asignaturas
3938,4,1,10,1,0,23,1,Matemáticas 2,asignaturas
3938,4,2,10,1,0,23,1,Matemáticas 2,asignaturas
3938,4,3,10,1,0,17,1,Matemáticas 2,asignaturas
3938,4,4,10,1,0,17,1,Matemáticas 2,asignaturas
3938,4,5,10,1,0,25,1,Matemáticas 2,asignaturas
3938,4,6,10,1,0,25,1,Matemáticas 2,asignaturas
3938,4,7,10,1,0,6,1,Matemáticas 2,asignaturas
3938,4,8,10,1,0,6,1,Matemáticas 2,asignaturas
3938,4,13,34,2,76,5,3,Física 2,asignaturas
3938,5,1,10,1,0,23,1,Matemáticas 2,asignaturas
3938,5,2,10,1,0,23,1,Matemáticas 2,asignaturas
3938,5,5,10,1,0,17,1,Matemáticas 2,asignaturas
3938,5,6,10,1,0,17,1,Matemáticas 2,asignaturas
3938,5,7,10,1,0,20,1,Matemáticas 2,asignaturas
3938,5,8,10,1,0,20,1,Matemáticas 2,asignaturas
3938,5,11,34,2,76,5,3,Física 2,asignaturas
3938,5,12,34,2,76,5,3,Física 2,asignaturas
4055,1,5,54,3,0,8,5,Dibujo,asignaturas
4055,1,6,54,3,0,8,5,Dibujo,asignaturas
4055,1,11,54,3,0,9,5,Dibujo,asignaturas
4055,1,12,54,3,0,9,5,Dibujo,asignaturas
4055,4,3,54,3,0,8,5,Dibujo,asignaturas
4055,4,4,54,3,0,8,5,Dibujo,asignaturas
4055,5,11,54,3,0,9,5,Dibujo,asignaturas
4055,5,12,54,3,0,9,5,Dibujo,asignaturas
4093,2,15,31,2,0,9,3,Lengua Extranjera 4 (Inglés),asignaturas
4093,2,16,31,2,0,9,3,Lengua Extranjera 4 (Inglés),asignaturas
4093,3,15,31,2,0,9,3,Lengua Extranjera 4 (Inglés),asignaturas
4093,3,16,31,2,0,9,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,1,9,31,2,0,20,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,1,10,31,2,0,20,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,1,11,31,2,0,12,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,1,12,31,2,0,12,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,2,9,31,2,0,13,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,2,10,31,2,0,13,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,2,11,31,2,0,14,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,2,12,31,2,0,14,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,3,9,31,2,0,6,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,3,10,31,2,0,6,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,3,11,31,2,0,13,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,3,12,31,2,0,13,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,4,9,31,2,0,6,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,4,10,31,2,0,6,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,4,11,31,2,0,14,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,4,12,31,2,0,14,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,5,9,31,2,0,20,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,5,10,31,2,0,20,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,5,11,31,2,0,12,3,Lengua Extranjera 4 (Inglés),asignaturas
4098,5,12,31,2,0,12,3,Lengua Extranjera 4 (Inglés),asignaturas
6178,1,1,12,1,0,20,1,Etimologías 2,asignaturas
6178,1,2,12,1,0,20,1,Etimologías 2,asignaturas
6178,1,3,12,1,0,17,1,Etimologías 2,asignaturas
6178,1,4,12,1,0,17,1,Etimologías 2,asignaturas
6178,1,5,12,1,0,10,1,Etimologías 2,asignaturas
6178,1,6,12,1,0,10,1,Etimologías 2,asignaturas
6178,1,7,12,1,0,4,1,Etimologías 2,asignaturas
6178,1,8,12,1,0,4,1,Etimologías 2,asignaturas
6178,2,1,12,1,0,10,1,Etimologías 2,asignaturas
6178,2,2,12,1,0,10,1,Etimologías 2,asignaturas
6178,2,3,12,1,0,24,1,Etimologías 2,asignaturas
6178,2,4,12,1,0,24,1,Etimologías 2,asignaturas
6178,2,5,12,1,0,17,1,Etimologías 2,asignaturas
6178,2,6,12,1,0,17,1,Etimologías 2,asignaturas
6178,3,1,12,1,0,12,1,Etimologías 2,asignaturas
6178,3,2,12,1,0,12,1,Etimologías 2,asignaturas
6178,3,5,12,1,0,9,1,Etimologías 2,asignaturas
6178,3,6,12,1,0,9,1,Etimologías 2,asignaturas
6178,3,7,12,1,0,8,1,Etimologías 2,asignaturas
6178,3,8,12,1,0,8,1,Etimologías 2,asignaturas
6178,4,1,12,1,0,12,1,Etimologías 2,asignaturas
6178,4,2,12,1,0,12,1,Etimologías 2,asignaturas
6178,4,3,12,1,0,24,1,Etimologías 2,asignaturas
6178,4,4,12,1,0,24,1,Etimologías 2,asignaturas
6178,4,7,12,1,0,9,1,Etimologías 2,asignaturas
6178,4,8,12,1,0,9,1,Etimologías 2,asignaturas
6178,5,1,12,1,0,4,1,Etimologías 2,asignaturas
6178,5,2,12,1,0,4,1,Etimologías 2,asignaturas
6178,5,3,12,1,0,8,1,Etimologías 2,asignaturas
6178,5,4,12,1,0,8,1,Etimologías 2,asignaturas
6178,5,5,12,1,0,20,1,Etimologías 2,asignaturas
6178,5,6,12,1,0,20,1,Etimologías 2,asignaturas
6198,1,13,33,2,0,5,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,1,14,33,2,0,5,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,1,15,33,2,0,16,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,1,16,33,2,0,16,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,2,13,33,2,0,14,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,2,14,33,2,0,14,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,2,15,33,2,0,16,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,2,16,33,2,0,16,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,3,13,33,2,0,22,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,3,14,33,2,0,22,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,3,15,33,2,0,14,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,3,16,33,2,0,14,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,4,13,33,2,0,22,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,4,14,33,2,0,22,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,5,15,33,2,0,5,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6198,5,16,33,2,0,5,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
6313,1,3,15,1,0,14,1,Historia Universal Contemporánea,asignaturas
6313,1,4,15,1,0,14,1,Historia Universal Contemporánea,asignaturas
6313,1,5,15,1,0,2,1,Historia Universal Contemporánea,asignaturas
6313,1,6,15,1,0,2,1,Historia Universal Contemporánea,asignaturas
6313,1,7,15,1,0,27,1,Historia Universal Contemporánea,asignaturas
6313,1,8,15,1,0,27,1,Historia Universal Contemporánea,asignaturas
6313,2,1,15,1,0,17,1,Historia Universal Contemporánea,asignaturas
6313,2,2,15,1,0,17,1,Historia Universal Contemporánea,asignaturas
6313,2,5,15,1,0,22,1,Historia Universal Contemporánea,asignaturas
6313,2,6,15,1,0,22,1,Historia Universal Contemporánea,asignaturas
6313,2,7,15,1,0,8,1,Historia Universal Contemporánea,asignaturas
6313,2,8,15,1,0,8,1,Historia Universal Contemporánea,asignaturas
6313,3,1,15,1,0,14,1,Historia Universal Contemporánea,asignaturas
6313,3,2,15,1,0,14,1,Historia Universal Contemporánea,asignaturas
6313,3,3,15,1,0,17,1,Historia Universal Contemporánea,asignaturas
6313,3,4,15,1,0,17,1,Historia Universal Contemporánea,asignaturas
6313,3,5,15,1,0,22,1,Historia Universal Contemporánea,asignaturas
6313,3,6,15,1,0,22,1,Historia Universal Contemporánea,asignaturas
6313,4,1,15,1,0,19,1,Historia Universal Contemporánea,asignaturas
6313,4,2,15,1,0,19,1,Historia Universal Contemporánea,asignaturas
6313,4,5,15,1,0,27,1,Historia Universal Contemporánea,asignaturas
6313,4,6,15,1,0,27,1,Historia Universal Contemporánea,asignaturas
6313,4,7,15,1,0,21,1,Historia Universal Contemporánea,asignaturas
6313,4,8,15,1,0,21,1,Historia Universal Contemporánea,asignaturas
6313,5,1,15,1,0,21,1,Historia Universal Contemporánea,asignaturas
6313,5,2,15,1,0,21,1,Historia Universal Contemporánea,asignaturas
6313,5,3,15,1,0,19,1,Historia Universal Contemporánea,asignaturas
6313,5,4,15,1,0,19,1,Historia Universal Contemporánea,asignaturas
6313,5,5,15,1,0,2,1,Historia Universal Contemporánea,asignaturas
6313,5,6,15,1,0,2,1,Historia Universal Contemporánea,asignaturas
6313,5,7,15,1,0,8,1,Historia Universal Contemporánea,asignaturas
6313,5,8,15,1,0,8,1,Historia Universal Contemporánea,asignaturas
6323,1,9,47,3,0,11,5,Antropología,asignaturas
6323,1,10,47,3,0,11,5,Antropología,asignaturas
6323,1,11,47,3,0,10,5,Antropología,asignaturas
6323,1,12,47,3,0,10,5,Antropología,asignaturas
6323,1,15,47,3,0,16,5,Antropología,asignaturas
6323,1,16,47,3,0,16,5,Antropología,asignaturas
6323,2,9,47,3,0,11,5,Antropología,asignaturas
6323,2,10,47,3,0,11,5,Antropología,asignaturas
6323,2,11,47,3,0,9,5,Antropología,asignaturas
6323,2,12,47,3,0,9,5,Antropología,asignaturas
6323,2,13,47,3,0,13,5,Antropología,asignaturas
6323,2,14,47,3,0,13,5,Antropología,asignaturas
6323,2,15,47,3,0,10,5,Antropología,asignaturas
6323,2,16,47,3,0,10,5,Antropología,asignaturas
6323,3,9,47,3,0,19,5,Antropología,asignaturas
6323,3,10,47,3,0,19,5,Antropología,asignaturas
6323,3,11,47,3,0,14,5,Antropología,asignaturas


6323,3,12,47,3,0,14,5,Antropología,asignaturas
6323,3,13,47,3,0,17,5,Antropología,asignaturas
6323,3,14,47,3,0,17,5,Antropología,asignaturas
6323,4,13,47,3,0,19,5,Antropología,asignaturas
6323,4,14,47,3,0,19,5,Antropología,asignaturas
6323,4,15,47,3,0,17,5,Antropología,asignaturas
6323,4,16,47,3,0,17,5,Antropología,asignaturas
6323,5,9,47,3,0,13,5,Antropología,asignaturas
6323,5,10,47,3,0,13,5,Antropología,asignaturas
6323,5,11,47,3,0,14,5,Antropología,asignaturas
6323,5,12,47,3,0,14,5,Antropología,asignaturas
6323,5,13,47,3,0,16,5,Antropología,asignaturas
6323,5,14,47,3,0,16,5,Antropología,asignaturas
6323,5,15,47,3,0,9,5,Antropología,asignaturas
6323,5,16,47,3,0,9,5,Antropología,asignaturas
6341,1,1,14,1,0,5,1,Metodología de la Investigación,asignaturas
6341,1,2,14,1,0,5,1,Metodología de la Investigación,asignaturas
6341,2,1,14,1,0,5,1,Metodología de la Investigación,asignaturas
6341,2,2,14,1,0,5,1,Metodología de la Investigación,asignaturas
6515,1,9,32,2,75,9,3,Biología 2,asignaturas
6515,1,10,32,2,75,9,3,Biología 2,asignaturas
6515,1,11,58,3,88,16,5,Bioquímica,asignaturas
6515,1,12,58,3,88,16,5,Bioquímica,asignaturas
6515,1,15,58,3,88,10,5,Bioquímica,asignaturas
6515,1,16,58,3,88,10,5,Bioquímica,asignaturas
6515,2,9,32,2,75,1,3,Biología 2,asignaturas
6515,2,10,32,2,75,1,3,Biología 2,asignaturas
6515,2,11,58,3,88,17,5,Bioquímica,asignaturas
6515,2,12,58,3,88,17,5,Bioquímica,asignaturas
6515,2,13,32,2,75,9,3,Biología 2,asignaturas
6515,2,14,32,2,75,9,3,Biología 2,asignaturas
6515,2,15,58,3,88,13,5,Bioquímica,asignaturas
6515,2,16,58,3,88,13,5,Bioquímica,asignaturas
6515,3,10,32,2,75,1,3,Biología 2,asignaturas
6515,3,11,58,3,88,17,5,Bioquímica,asignaturas
6515,3,12,58,3,88,17,5,Bioquímica,asignaturas
6515,3,13,58,3,88,16,5,Bioquímica,asignaturas
6515,3,14,58,3,88,16,5,Bioquímica,asignaturas
6515,3,15,58,3,88,10,5,Bioquímica,asignaturas
6515,3,16,58,3,88,10,5,Bioquímica,asignaturas
6515,4,13,32,2,75,1,3,Biología 2,asignaturas
6515,4,14,32,2,75,1,3,Biología 2,asignaturas
6515,4,15,58,3,88,13,5,Bioquímica,asignaturas
6515,4,16,58,3,88,13,5,Bioquímica,asignaturas
6515,5,15,32,2,75,9,3,Biología 2,asignaturas
6526,1,9,30,2,0,7,3,Filosofía 2,asignaturas
6526,1,10,30,2,0,7,3,Filosofía 2,asignaturas
6526,1,11,30,2,0,15,3,Filosofía 2,asignaturas
6526,1,12,30,2,0,15,3,Filosofía 2,asignaturas
6526,1,15,29,2,0,19,3,Análisis Literario 2,asignaturas
6526,1,16,29,2,0,19,3,Análisis Literario 2,asignaturas
6526,2,9,30,2,0,3,3,Filosofía 2,asignaturas
6526,2,10,30,2,0,3,3,Filosofía 2,asignaturas
6526,2,11,30,2,0,8,3,Filosofía 2,asignaturas
6526,2,12,30,2,0,8,3,Filosofía 2,asignaturas
6526,2,13,30,2,0,12,3,Filosofía 2,asignaturas
6526,2,14,30,2,0,12,3,Filosofía 2,asignaturas
6526,2,15,29,2,0,11,3,Análisis Literario 2,asignaturas
6526,2,16,29,2,0,11,3,Análisis Literario 2,asignaturas
6526,3,11,30,2,0,7,3,Filosofía 2,asignaturas
6526,3,12,30,2,0,7,3,Filosofía 2,asignaturas
6526,3,13,29,2,0,11,3,Análisis Literario 2,asignaturas
6526,3,14,29,2,0,11,3,Análisis Literario 2,asignaturas
6526,3,15,30,2,0,8,3,Filosofía 2,asignaturas
6526,3,16,30,2,0,8,3,Filosofía 2,asignaturas
6526,4,9,29,2,0,1,3,Análisis Literario 2,asignaturas
6526,4,10,29,2,0,1,3,Análisis Literario 2,asignaturas
6526,4,13,30,2,0,3,3,Filosofía 2,asignaturas
6526,4,14,30,2,0,3,3,Filosofía 2,asignaturas
6526,4,15,30,2,0,15,3,Filosofía 2,asignaturas
6526,4,16,30,2,0,15,3,Filosofía 2,asignaturas
6526,5,9,30,2,0,12,3,Filosofía 2,asignaturas
6526,5,10,30,2,0,12,3,Filosofía 2,asignaturas
6526,5,11,29,2,0,1,3,Análisis Literario 2,asignaturas
6526,5,12,29,2,0,1,3,Análisis Literario 2,asignaturas
6526,5,15,29,2,0,19,3,Análisis Literario 2,asignaturas
6526,5,16,29,2,0,19,3,Análisis Literario 2,asignaturas
6554,1,1,44,3,0,7,5,Ética y Derechos Humanos,asignaturas
6554,1,2,44,3,0,7,5,Ética y Derechos Humanos,asignaturas
6554,1,3,44,3,0,2,5,Ética y Derechos Humanos,asignaturas
6554,1,4,44,3,0,2,5,Ética y Derechos Humanos,asignaturas
6554,1,5,67,3,0,4,5,Derecho 2,asignaturas
6554,1,6,67,3,0,4,5,Derecho 2,asignaturas
6554,2,1,44,3,0,1,5,Ética y Derechos Humanos,asignaturas
6554,2,2,44,3,0,1,5,Ética y Derechos Humanos,asignaturas
6554,2,3,44,3,0,5,5,Ética y Derechos Humanos,asignaturas
6554,2,4,44,3,0,5,5,Ética y Derechos Humanos,asignaturas
6554,2,5,44,3,0,8,5,Ética y Derechos Humanos,asignaturas
6554,2,6,44,3,0,8,5,Ética y Derechos Humanos,asignaturas
6554,3,3,44,3,0,5,5,Ética y Derechos Humanos,asignaturas
6554,3,4,44,3,0,5,5,Ética y Derechos Humanos,asignaturas
6554,3,5,67,3,0,4,5,Derecho 2,asignaturas
6554,3,6,67,3,0,4,5,Derecho 2,asignaturas
6554,3,7,44,3,0,8,5,Ética y Derechos Humanos,asignaturas
6554,3,8,44,3,0,8,5,Ética y Derechos Humanos,asignaturas
6554,4,3,67,3,0,6,5,Derecho 2,asignaturas
6554,4,4,67,3,0,6,5,Derecho 2,asignaturas
6554,4,5,67,3,0,3,5,Derecho 2,asignaturas
6554,4,6,67,3,0,3,5,Derecho 2,asignaturas
6554,4,7,44,3,0,7,5,Ética y Derechos Humanos,asignaturas
6554,4,8,44,3,0,7,5,Ética y Derechos Humanos,asignaturas
6554,5,1,67,3,0,6,5,Derecho 2,asignaturas
6554,5,2,67,3,0,6,5,Derecho 2,asignaturas
6554,5,3,44,3,0,2,5,Ética y Derechos Humanos,asignaturas
6554,5,4,44,3,0,2,5,Ética y Derechos Humanos,asignaturas
6554,5,5,67,3,0,3,5,Derecho 2,asignaturas
6554,5,6,67,3,0,3,5,Derecho 2,asignaturas
6554,5,7,44,3,0,1,5,Ética y Derechos Humanos,asignaturas
6554,5,8,44,3,0,1,5,Ética y Derechos Humanos,asignaturas
6556,1,1,11,1,0,21,1,Lectura y Redacción 2,asignaturas
6556,1,2,11,1,0,21,1,Lectura y Redacción 2,asignaturas
6556,1,3,11,1,0,6,1,Lectura y Redacción 2,asignaturas
6556,1,4,11,1,0,6,1,Lectura y Redacción 2,asignaturas
6556,1,5,11,1,0,25,1,Lectura y Redacción 2,asignaturas
6556,1,6,11,1,0,25,1,Lectura y Redacción 2,asignaturas
6556,1,9,29,2,0,16,3,Análisis Literario 2,asignaturas
6556,1,10,29,2,0,16,3,Análisis Literario 2,asignaturas
6556,1,13,29,2,0,18,3,Análisis Literario 2,asignaturas
6556,1,14,29,2,0,18,3,Análisis Literario 2,asignaturas
6556,2,3,11,1,0,28,1,Lectura y Redacción 2,asignaturas
6556,2,4,11,1,0,28,1,Lectura y Redacción 2,asignaturas
6556,3,1,11,1,0,1,1,Lectura y Redacción 2,asignaturas
6556,3,2,11,1,0,1,1,Lectura y Redacción 2,asignaturas
6556,3,3,11,1,0,2,1,Lectura y Redacción 2,asignaturas
6556,3,4,11,1,0,2,1,Lectura y Redacción 2,asignaturas
6556,3,5,11,1,0,28,1,Lectura y Redacción 2,asignaturas
6556,3,6,11,1,0,28,1,Lectura y Redacción 2,asignaturas
6556,3,7,11,1,0,21,1,Lectura y Redacción 2,asignaturas
6556,3,8,11,1,0,21,1,Lectura y Redacción 2,asignaturas
6556,4,1,11,1,0,6,1,Lectura y Redacción 2,asignaturas
6556,4,2,11,1,0,6,1,Lectura y Redacción 2,asignaturas
6556,4,3,11,1,0,2,1,Lectura y Redacción 2,asignaturas
6556,4,4,11,1,0,2,1,Lectura y Redacción 2,asignaturas
6556,5,3,11,1,0,1,1,Lectura y Redacción 2,asignaturas
6556,5,4,11,1,0,1,1,Lectura y Redacción 2,asignaturas
6556,5,5,11,1,0,25,1,Lectura y Redacción 2,asignaturas
6556,5,6,11,1,0,25,1,Lectura y Redacción 2,asignaturas
6556,5,11,29,2,0,18,3,Análisis Literario 2,asignaturas
6556,5,12,29,2,0,18,3,Análisis Literario 2,asignaturas
6556,5,13,29,2,0,16,3,Análisis Literario 2,asignaturas
6556,5,14,29,2,0,16,3,Análisis Literario 2,asignaturas
6741,1,9,30,2,0,5,3,Filosofía 2,asignaturas
6741,1,10,30,2,0,5,3,Filosofía 2,asignaturas
6741,1,13,30,2,0,20,3,Filosofía 2,asignaturas
6741,1,14,30,2,0,20,3,Filosofía 2,asignaturas
6741,1,15,30,2,0,17,3,Filosofía 2,asignaturas
6741,1,16,30,2,0,17,3,Filosofía 2,asignaturas
6741,2,11,30,2,0,21,3,Filosofía 2,asignaturas
6741,2,12,30,2,0,21,3,Filosofía 2,asignaturas
6741,2,15,30,2,0,5,3,Filosofía 2,asignaturas
6741,2,16,30,2,0,5,3,Filosofía 2,asignaturas
6741,3,11,30,2,0,10,3,Filosofía 2,asignaturas
6741,3,12,30,2,0,10,3,Filosofía 2,asignaturas
6741,3,13,30,2,0,4,3,Filosofía 2,asignaturas
6741,3,14,30,2,0,4,3,Filosofía 2,asignaturas
6741,3,15,30,2,0,20,3,Filosofía 2,asignaturas
6741,3,16,30,2,0,20,3,Filosofía 2,asignaturas
6741,4,9,30,2,0,21,3,Filosofía 2,asignaturas
6741,4,10,30,2,0,21,3,Filosofía 2,asignaturas
6741,4,11,30,2,0,4,3,Filosofía 2,asignaturas
6741,4,12,30,2,0,4,3,Filosofía 2,asignaturas
6741,4,13,30,2,0,11,3,Filosofía 2,asignaturas
6741,4,14,30,2,0,11,3,Filosofía 2,asignaturas
6741,4,15,30,2,0,9,3,Filosofía 2,asignaturas
6741,4,16,30,2,0,9,3,Filosofía 2,asignaturas
6741,5,9,30,2,0,9,3,Filosofía 2,asignaturas
6741,5,10,30,2,0,9,3,Filosofía 2,asignaturas
6741,5,11,30,2,0,10,3,Filosofía 2,asignaturas
6741,5,12,30,2,0,10,3,Filosofía 2,asignaturas
6741,5,13,30,2,0,11,3,Filosofía 2,asignaturas
6741,5,14,30,2,0,11,3,Filosofía 2,asignaturas
6741,5,15,30,2,0,17,3,Filosofía 2,asignaturas
6741,5,16,30,2,0,17,3,Filosofía 2,asignaturas
6751,2,7,18,1,0,6,1,Orientación Educativa 2,asignaturas
6751,2,8,18,1,0,6,1,Orientación Educativa 2,asignaturas
